id,university,interests,preferred_role,friend_registration,preferred_team_size,availability,programming_skills,interest_in_challenges,experience,languages_ordered,maturity,Tryhard,Rookie,Learner,Portfolio
fc5ab53d-376c-495d-8c48-3baf8ecfc6ed,Universitat de Lleida (UDL),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Don't know,[],4,"[1, 1, 1, 1, 1]","{'HTML/CSS': 4, 'SQL': 1}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",0.6931471805599453,['English'],0.8,0,0,0,0
f257011d-9eab-4622-adda-02392f0fa8ca,Universitat Politècnica de Catalunya (UPC),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",Don't know,[],4,"[1, 1, 0, 1, 1]","{'AWS/Azure/GCP': 3, 'React': 3, 'SQL': 2, 'Python': 6}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",7.16703787691222,"['Catalan', 'English']",3.4,0,0,0,0
57fffc51-bcc8-4c36-afbe-795295e4a009,Universitat Ramon Llull (URL),"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",Design,[],4,"[1, 1, 1, 1, 1]","{'Git': 3, 'Rust': 4, 'Figma': 2, 'Natural Language Processing': 2, 'Python': 2, 'Data Analysis': 4, 'iOS Development': 4}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",2.772588722239781,"['Catalan', 'Spanish', 'English']",3.4,0,0,0,0
22df404a-20e7-40e9-a9ad-59a743dff09f,Universidad de Valencia,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",Design,"['b6922470-df9d-4b64-84e6-6852f681f69c', '325e158b-bd36-48f6-9aea-cf55426808fb']",3,"[1, 1, 1, 1, 1]","{'IoT': 1, 'Rust': 4, 'TypeScript': 4}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",0.0,"['Spanish', 'English']",2.0,0,0,0,0
50ac00ab-42d5-40ae-a7da-ad69a687b7cb,Universitat Ramon Llull (URL),"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",Analysis,[],4,"[1, 1, 1, 1, 1]","{'Android Development': 4, 'JavaScript': 7, 'TypeScript': 7, 'Blockchain': 9, 'C++': 6, 'MongoDB': 5, 'Python': 4, 'AWS/Azure/GCP': 9, 'React': 9, 'HTML/CSS': 5, 'Git': 9}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",17.91759469228055,['English'],3.4,0,0,0,0
c987a232-e738-47c0-8e54-f6bfd9f2a16b,Universitat de Barcelona (UB),"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'Computer Vision': 6, 'Rust': 5, 'Data Analysis': 2, 'MongoDB': 6, 'Go': 3, 'Python': 6, 'Agile Methodology': 5}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",6.437751649736401,"['Catalan', 'English']",2.2,0,0,0,0
d968f665-4353-487e-9c71-520a23c808a0,CentraleSupélec,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'Android Development': 4, 'Java': 2, 'Blockchain': 3, 'Go': 4, 'Agile Methodology': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",4.394449154672439,"['English', 'French']",3.4,0,0,0,0
2811f7b6-1730-4db2-9561-f0beeeb18620,Universidad de Valencia,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'iOS Development': 8, 'Flutter': 8, 'Git': 8, 'TypeScript': 6, 'Android Development': 7, 'TensorFlow': 8, 'React': 5, 'MongoDB': 5, 'Figma': 8, 'PostgreSQL': 9, 'JavaScript': 8, 'UI/UX Design': 5, 'IoT': 6}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",16.094379124341003,"['Spanish', 'English']",4.6,0,0,0,0
f77aaea7-6e9e-4fac-b919-cdddd1c11c14,Universitat de Lleida (UDL),"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",Development,[],4,"[1, 1, 1, 1, 1]","{'iOS Development': 3, 'Docker': 3, 'Rust': 7, 'Flask': 3, 'JavaScript': 3, 'React Native': 3, 'Flutter': 7, 'TypeScript': 5, 'SQL': 5, 'Data Analysis': 9, 'C++': 9}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",20.79441541679836,"['Catalan', 'French', 'Italian']",3.6,0,0,0,0
553ec5f7-34b6-4926-93de-c6f71f9b39b7,Universidad Complutense de Madrid,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",Don't know,[],4,"[1, 1, 1, 1, 1]","{'TensorFlow': 5, 'MongoDB': 2, 'iOS Development': 6, 'React Native': 3, 'IoT': 6, 'Machine Learning': 7, 'Blockchain': 4, 'Go': 4, 'Android Development': 4}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",7.16703787691222,"['Spanish', 'English']",2.0,0,0,0,0
45652493-3559-4233-9b9c-23010dc7f814,Universitat de Barcelona (UB),"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Visualization,[],4,"[1, 1, 1, 1, 1]","{'iOS Development': 7, 'Figma': 6, 'PyTorch': 3, 'Android Development': 7, 'Flutter': 6, 'Natural Language Processing': 7, 'AWS/Azure/GCP': 4, 'IoT': 4}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",2.772588722239781,"['Catalan', 'English']",2.0,0,0,0,0
662230f0-a069-402e-8270-5e7bce63718d,Universitat Internacional de Catalunya (UIC),"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'Agile Methodology': 4, 'Computer Vision': 6, 'Git': 4, 'SQL': 2, 'Rust': 7, 'Figma': 5, 'Java': 4, 'Data Analysis': 6, 'React Native': 2}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",7.16703787691222,['English'],3.4,0,0,0,0
9e3dec53-3ad8-41b8-a045-6af0fe28b9f7,École Polytechnique,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",Development,[],4,"[1, 1, 1, 0, 1]","{'Rust': 5, 'Android Development': 6, 'iOS Development': 3, 'Natural Language Processing': 5, 'Agile Methodology': 3, 'AWS/Azure/GCP': 5, 'TypeScript': 2}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",6.437751649736401,"['English', 'French']",3.6,0,0,0,0
e1e56330-6555-41ca-8028-18d751ce7f63,Universitat Ramon Llull (URL),"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Visualization,[],4,"[1, 1, 1, 1, 1]","{'Machine Learning': 9, 'Flutter': 3, 'iOS Development': 5, 'Python': 6, 'PyTorch': 6, 'Blockchain': 7, 'UI/UX Design': 8, 'SQL': 5, 'IoT': 5, 'HTML/CSS': 3}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",21.972245773362197,['English'],4.6,0,0,0,0
867ef49e-3fe3-4818-a3ce-b397615ec31a,Universitat de Barcelona (UB),"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'PostgreSQL': 9, 'SQL': 9, 'PyTorch': 5, 'Flutter': 9, 'Docker': 3, 'iOS Development': 9, 'Java': 4, 'Android Development': 7, 'Python': 8, 'HTML/CSS': 3}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",19.45910149055313,['English'],4.6,0,0,0,0
d1c120a3-498a-4a25-8928-f1128e31710d,Universitat Pompeu Fabra (UPF),"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",Development,[],4,"[0, 0, 1, 1, 1]","{'Natural Language Processing': 4, 'Android Development': 5, 'iOS Development': 7, 'IoT': 5, 'Java': 4, 'React': 2, 'Go': 7, 'Blockchain': 5}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",7.16703787691222,[],3.4,0,0,0,0
d4d98f7a-d956-4ef5-ab2c-aed24b35a045,Universitat Pompeu Fabra (UPF),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Visualization,[],4,"[1, 1, 1, 1, 1]","{'Android Development': 2, 'UI/UX Design': 2, 'Blockchain': 7, 'MongoDB': 7, 'JavaScript': 6, 'Rust': 6, 'Docker': 6}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",7.16703787691222,['English'],4.8,0,0,0,0
93cce408-4899-4667-ac4d-bc5dd6281e3c,Sapienza University of Rome,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",Visualization,[],4,"[1, 1, 1, 1, 1]","{'Android Development': 5, 'C++': 4, 'HTML/CSS': 7, 'TensorFlow': 2, 'PostgreSQL': 7, 'React Native': 6}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",7.16703787691222,"['English', 'Italian']",3.6,0,0,0,0
2647ff5e-eb6b-4b6c-8531-08cc5587ca68,Universidad de Sevilla,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Design,[],4,"[1, 1, 1, 1, 1]","{'PyTorch': 6, 'iOS Development': 5, 'Agile Methodology': 7, 'Data Visualization': 3, 'MongoDB': 7, 'TensorFlow': 7, 'SQL ': 2}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",6.437751649736401,"['Spanish', 'French', 'German', 'Portuguese']",3.4,0,0,0,0
59fd3f1c-c5ef-4bb5-9e68-102f1f7f139b,Universitat Internacional de Catalunya (UIC),"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",Analysis,[],4,"[1, 1, 1, 1, 0]","{'UI/UX Design': 4, 'Data Analysis': 6, 'React Native': 2, 'PostgreSQL': 4, 'IoT': 4}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",4.394449154672439,"['Catalan', 'Spanish', 'English', 'French']",2.0,0,0,0,0
e05c2a54-1e26-4cef-b6f2-1bd03c5ad6f2,University of Porto,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",Analysis,[],4,"[1, 1, 1, 1, 1]","{'Android Development': 2, 'TypeScript': 4, 'iOS Development': 6, 'Python': 6, 'React Native': 7}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",4.394449154672439,['Portuguese'],2.4,0,0,0,0
0d017b4c-ad3e-42c3-996a-fb666a0c6066,Universitat de Barcelona (UB),"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Design,[],4,"[1, 1, 1, 1, 1]","{'C++': 4, 'Java': 5, 'Data Visualization': 2, 'UI/UX Design': 3, 'JavaScript': 3}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",4.394449154672439,"['Catalan', 'Spanish', 'English']",3.6,0,0,0,0
52962082-92f1-42a2-91e0-6a2f1d320739,Universitat de Barcelona (UB),"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'C++': 7, 'SQL': 3, 'Blockchain': 8, 'iOS Development': 3, 'Agile Methodology': 8, 'Git': 7, 'Java': 8, 'Figma': 5, 'PostgreSQL': 8, 'UI/UX Design': 8, 'Flutter': 9, 'Machine Learning': 7}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",23.02585092994046,"['Catalan', 'Spanish', 'Italian']",,0,0,0,0
57853d67-cc16-4168-8a06-6ac01544d9d0,Universitat Pompeu Fabra (UPF),"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Development,"['cbbd8e4f-11b4-4465-8772-9855c1f87164', 'fcee953a-30c6-475a-b65c-ec49223281e9']",4,"[1, 1, 1, 1, 1]","{'AWS/Azure/GCP': 5, 'Python': 7, 'Android Development': 2, 'Blockchain': 5, 'IoT': 3, 'Computer Vision': 6, 'Java': 2}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",4.394449154672439,"['Catalan', 'English', 'German', 'Portuguese']",2.4,0,0,0,0
37d82483-40ed-4204-9ef3-31b2dc51615d,Abat Oliba CEU,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]",Design,[],4,"[1, 0, 1, 1, 1]","{'AWS/Azure/GCP': 5, 'Python': 4, 'Android Development': 3, 'Agile Methodology': 7, 'UI/UX Design': 4, 'Go': 2, 'Flutter': 6}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",2.772588722239781,"['Catalan', 'English']",3.6,0,0,0,0
63fd3a14-22e1-4ede-a2b1-0af6a5b21aff,Universitat de Barcelona (UB),"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",Visualization,[],3,"[1, 1, 1, 1, 1]","{'Flask': 5, 'Java': 3, 'MongoDB': 6, 'HTML/CSS': 6, 'TensorFlow': 4}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",7.16703787691222,"['Catalan', 'Spanish', 'Italian']",2.4,0,0,0,0
6183b526-45b6-4aac-b3ef-b465e4ecd2e8,Sorbonne University,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'TensorFlow': 9, 'Flutter': 7, 'Android Development': 9, 'Blockchain': 4, 'JavaScript': 6, 'React': 5, 'IoT': 9, 'Java': 3, 'Flask': 4, 'Data Analysis': 3, 'Data Visualization': 8}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",16.094379124341003,['French'],4.6,0,0,0,0
1db92d0d-8081-4d25-a390-784074289bc0,Universitat Politècnica de Catalunya (UPC),"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",Design,[],4,"[1, 1, 1, 1, 1]","{'Figma': 1, 'IoT': 3, 'PostgreSQL': 3, 'React': 4}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",1.0986122886681098,['English'],2.2,0,0,0,0
61072249-9653-4f7e-9ef0-208caace28e8,Universitat Autònoma de Barcelona (UAB),"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",Design,[],3,"[1, 0, 1, 1, 1]","{'Flutter': 6, 'Natural Language Processing': 7, 'Flask': 5, 'Data Visualization': 7, 'UI/UX Design': 6, 'Docker': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",6.437751649736401,['English'],3.4,0,0,0,0
2ae91168-91d2-45b8-89d4-c946e986c62d,Universitat Pompeu Fabra (UPF),"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Visualization,[],4,"[1, 1, 1, 1, 1]","{'React Native': 6, 'Java': 5, 'Agile Methodology': 6, 'iOS Development': 5, 'Machine Learning': 6}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",4.394449154672439,[],2.0,0,0,0,0
914eabac-1b5f-4cd1-8346-8479428178b5,Universitat Internacional de Catalunya (UIC),"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'Flutter': 7, 'React': 4, 'Data Analysis': 3, 'PostgreSQL': 5}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",7.16703787691222,"['Catalan', 'Spanish', 'English']",2.4,0,0,0,0
934f7963-70c7-49e9-afe5-7b6fdf59db5b,Universidad Complutense de Madrid,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",Design,[],4,"[1, 1, 1, 1, 1]","{'Blockchain': 4, 'UI/UX Design': 7, 'Android Development': 2, 'IoT': 5, 'PyTorch': 4}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",2.772588722239781,"['Spanish', 'English', 'Italian']",3.4,0,0,0,0
e136439c-1902-442f-9225-504b049a8eb6,Universitat Politècnica de Catalunya (UPC),"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Visualization,['f8464b68-156d-433b-85a9-19e5d39ce48a'],3,"[1, 1, 1, 0, 1]","{'Computer Vision': 2, 'Go': 5, 'IoT': 7, 'Machine Learning': 3}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",2.772588722239781,['English'],2.2,0,0,0,0
46de10ed-1d24-4ca2-8dfb-9f11cadb0c94,Universidad de Granada,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",Design,[],3,"[1, 1, 1, 1, 0]","{'Flutter': 7, 'Agile Methodology': 4, 'Android Development': 3}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",7.16703787691222,"['Spanish', 'English', 'German']",2.0,0,0,0,0
68f4a42e-4a6b-430e-bd21-b72fa2a38a52,Universitat Politècnica de Catalunya (UPC),"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",Development,[],4,"[1, 1, 1, 1, 1]","{'iOS Development': 2, 'Java': 6, 'Android Development': 3, 'Data Visualization': 3, 'PostgreSQL': 2, 'Python': 6, 'TensorFlow': 3, 'IoT': 5, 'PyTorch': 4}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']",4.394449154672439,"['Catalan', 'Spanish', 'English', 'German']",4.6,0,0,0,0
65ef7bc8-be39-4572-912d-57af6660aae4,Universidad Complutense de Madrid,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",Development,[],4,"[0, 1, 1, 1, 1]","{'Java': 5, 'JavaScript': 2, 'Data Visualization': 5, 'iOS Development': 3, 'Android Development': 5, 'PyTorch': 6, 'IoT': 4}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",5.545177444479562,"['Spanish', 'English', 'Italian']",3.4,0,0,0,0
